loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,loan_purpose,date,loan_granted,loan_repaid
716913,1,,,1500,0.69,4379,1014,1,31700,21,4,investment,2012-10-02,1,1.0
168267,1,,,4800,0.69,2343,4987,1,49200,31,8,other,2012-04-12,1,1.0
705800,1,,,6100,0.74,3740,7443,1,16200,24,2,business,2012-03-23,1,1.0
275593,1,,,4800,0.42,2909,9532,1,28800,41,1,other,2012-04-25,1,1.0
27817,0,1.0,0.0,4700,0.96,5854,5533,1,46800,64,1,investment,2012-02-06,1,1.0
280298,0,1.0,0.0,5100,0.69,4214,1295,1,10500,32,1,emergency_funds,2012-12-12,1,1.0
374127,0,1.0,0.0,4000,0.91,1963,3707,1,37200,47,1,other,2012-06-12,1,1.0
796550,1,,,3400,0.94,3316,4382,1,21100,56,3,home,2012-09-21,1,1.0
160107,1,,,8600,0.95,3710,4774,1,70000,47,1,business,2012-12-04,1,1.0
378748,0,1.0,0.0,4500,0.72,4909,600,1,26700,39,5,business,2012-06-12,1,1.0
933398,0,1.0,0.0,6200,0.76,4325,6291,1,42900,59,2,other,2012-11-14,1,1.0
766438,1,,,3000,0.63,1851,6216,1,39100,27,3,business,2012-02-01,1,1.0
70465,0,1.0,1.0,4500,0.54,3459,2320,1,400,44,8,other,2012-04-12,1,1.0
475755,1,,,3100,0.45,4378,3682,1,67400,39,1,home,2012-02-09,1,1.0
61368,1,,,7000,0.73,3658,6345,1,39500,51,3,emergency_funds,2012-02-06,1,1.0
180876,1,,,8000,0.59,6231,4149,1,54700,43,1,business,2012-04-20,1,1.0
637783,1,,,5000,0.84,3022,3623,1,41200,41,1,business,2012-04-26,1,1.0
82740,1,,,9000,0.45,3741,2373,1,48200,31,8,investment,2012-01-18,1,1.0
650938,0,1.0,0.0,4200,0.64,1954,6180,1,33400,31,8,home,2012-08-03,1,1.0
602825,1,,,2300,0.65,1017,3536,1,45500,38,5,business,2012-12-14,1,1.0
170750,0,1.0,0.0,4800,0.59,6861,4511,1,48800,59,1,emergency_funds,2012-12-10,1,1.0
59565,0,1.0,0.0,3000,0.55,5158,173,1,43400,30,2,business,2012-12-05,1,1.0
136699,1,,,5100,0.71,3417,4351,1,45000,20,2,investment,2012-06-07,1,1.0
102676,1,,,4700,0.68,2724,1804,1,37300,64,3,investment,2012-05-09,1,1.0
544946,0,1.0,0.0,3800,0.62,2966,4695,1,35200,27,5,business,2012-02-07,1,1.0
963404,0,1.0,0.0,2800,0.63,3938,3572,1,35300,47,3,home,2012-06-14,1,1.0
387267,1,,,4500,0.48,2653,11368,1,18500,54,4,home,2012-08-16,1,1.0
496745,0,1.0,0.0,5900,0.87,1798,4123,1,12200,40,3,investment,2012-05-16,1,1.0
580659,1,,,10100,0.82,3583,5770,1,15700,20,2,business,2012-05-30,1,1.0
604657,1,,,3900,0.74,2768,618,1,63600,70,5,investment,2012-07-16,1,1.0
401269,1,,,3900,0.94,4034,4509,1,40500,70,0,investment,2012-05-30,1,1.0
671831,0,0.0,0.0,4800,0.47,2296,2723,1,32800,57,8,emergency_funds,2012-08-15,1,1.0
860472,1,,,3100,0.67,1049,2365,1,5500,57,0,investment,2012-12-24,1,1.0
477715,0,1.0,0.0,7800,0.76,357,6350,1,23200,48,3,business,2012-01-25,1,1.0
593575,1,,,2900,0.34,3827,6032,1,47800,18,0,home,2012-07-24,1,1.0
295531,1,,,7800,0.82,3062,3072,1,34400,33,2,investment,2012-01-31,1,1.0
558081,1,,,6000,0.99,1168,2897,1,23700,24,2,home,2012-07-10,1,1.0
236376,0,1.0,0.0,4600,0.44,165,2816,1,15700,68,4,investment,2012-05-02,1,1.0
640265,1,,,4700,0.54,2130,4753,1,13100,71,3,home,2012-02-20,1,1.0
288985,0,1.0,0.0,2900,0.38,2354,5248,1,37000,50,8,home,2012-01-04,1,1.0
856634,0,0.0,0.0,6400,0.42,1290,4418,1,47600,40,1,other,2012-12-06,1,1.0
748812,0,1.0,0.0,3900,0.45,1974,4630,1,26400,46,8,home,2012-08-03,1,1.0
897807,1,,,6300,0.93,157,2687,0,0,18,1,other,2012-07-04,1,1.0
39098,1,,,6000,0.65,1268,4886,1,48400,29,8,home,2012-12-21,1,1.0
51187,1,,,7900,0.46,401,254,1,12000,21,8,business,2012-09-13,1,1.0
23186,1,,,4300,0.85,1391,4570,1,35000,54,4,business,2012-03-22,1,1.0
733184,1,,,3900,0.97,2108,3958,1,61100,70,2,investment,2012-01-03,1,1.0
466919,1,,,2500,0.52,835,7053,1,50700,53,1,business,2012-12-17,1,1.0
365594,0,1.0,0.0,6200,0.88,957,1657,1,40000,33,3,home,2012-11-05,1,1.0
994034,0,1.0,0.0,9600,0.62,618,4792,1,29600,30,2,other,2012-07-23,1,1.0
59741,1,,,7100,0.59,1921,8443,1,35700,33,8,other,2012-08-17,1,1.0
955238,0,1.0,0.0,6800,0.36,2435,6454,1,32200,50,3,investment,2012-07-27,1,1.0
311764,1,,,4900,0.75,1073,2547,1,25400,41,3,other,2012-11-27,1,1.0
278435,1,,,6700,0.56,410,4763,1,27700,26,3,home,2012-11-16,1,1.0
297307,0,1.0,0.0,2800,0.45,1924,2945,1,32400,45,4,investment,2012-04-10,1,1.0
508493,0,1.0,0.0,7100,0.48,2471,5103,1,40700,70,8,home,2012-07-20,1,1.0
709032,1,,,7100,0.68,2621,3398,1,46200,28,8,investment,2012-04-06,1,1.0
332843,1,,,4400,0.36,209,1041,1,56800,24,1,home,2012-06-27,1,1.0
855121,0,1.0,0.0,2900,0.64,3295,7514,1,42100,52,1,business,2012-04-25,1,1.0
152721,1,,,4200,0.55,2181,7691,1,44800,61,2,business,2012-01-11,1,1.0
296862,1,,,1500,0.66,3901,3622,1,52000,51,1,business,2012-12-18,1,1.0
195864,1,,,6400,0.89,4720,5718,1,32100,29,8,business,2012-03-07,1,1.0
959087,1,,,4300,0.51,1443,5597,1,40900,37,5,investment,2012-07-31,1,1.0
314903,1,,,7100,0.54,5284,4623,1,42400,45,3,business,2012-09-21,1,1.0
886470,1,,,3700,0.92,475,3066,1,35600,54,4,home,2012-08-15,1,1.0
659817,1,,,6100,0.88,1206,6186,1,36900,51,2,business,2012-04-30,1,1.0
493159,1,,,4200,0.77,5184,197,1,46500,32,8,home,2012-05-09,1,1.0
692792,1,,,2500,0.73,5750,8245,1,39100,56,3,investment,2012-01-04,1,1.0
952059,0,1.0,0.0,1100,0.48,1489,2351,1,53800,54,1,other,2012-08-15,1,1.0
513593,1,,,4800,0.82,2430,1173,1,20400,29,1,business,2012-08-13,1,1.0
462762,0,1.0,0.0,5900,0.84,1748,6828,1,47300,50,2,business,2012-07-09,1,1.0
868565,0,0.0,0.0,3900,0.63,4961,3666,1,43100,43,1,home,2012-02-01,1,1.0
319695,0,1.0,0.0,2600,0.6,2544,4396,1,52100,25,8,business,2012-10-25,1,1.0
639623,0,1.0,0.0,4400,0.93,937,2378,1,22300,50,5,other,2012-04-10,1,1.0
551430,0,1.0,0.0,8200,0.54,1692,5724,1,10200,25,3,business,2012-08-01,1,1.0
680901,0,1.0,1.0,3900,0.75,1774,5354,1,18300,34,8,emergency_funds,2012-11-22,1,1.0
44828,0,1.0,0.0,3500,0.92,1093,9867,1,49000,35,8,emergency_funds,2012-04-30,1,1.0
600148,0,1.0,0.0,6200,0.74,2908,785,1,38800,43,8,home,2012-10-22,1,1.0
273773,1,,,4200,0.51,2533,7367,1,23000,39,4,home,2012-05-01,1,1.0
604286,0,1.0,0.0,6400,0.89,5214,2645,1,31900,35,1,business,2012-07-25,1,1.0
181699,0,1.0,0.0,5500,0.78,4320,2682,1,45800,41,2,home,2012-03-27,1,1.0
610693,1,,,1800,0.38,674,3085,1,37100,36,2,investment,2012-09-04,1,1.0
616976,1,,,1300,0.3,3226,5725,1,40100,22,8,other,2012-01-05,1,1.0
298233,1,,,5100,0.49,1080,8851,1,46600,20,2,business,2012-03-07,1,1.0
81809,1,,,9600,0.87,3841,7092,1,54300,32,0,home,2012-12-04,1,1.0
298878,1,,,3200,0.55,2751,2737,1,6100,47,7,investment,2012-07-26,1,1.0
939655,0,1.0,1.0,3100,0.65,1517,3402,1,52500,47,8,investment,2012-10-29,1,1.0
7790,0,1.0,0.0,5400,0.96,5337,2339,1,47900,24,2,investment,2012-01-09,1,1.0
100725,1,,,0,,5604,2476,1,38900,44,3,home,2012-10-11,1,1.0
466645,1,,,6800,0.77,144,5148,1,55100,43,6,business,2012-06-19,1,1.0
287144,1,,,5600,0.5,1334,3167,1,23400,58,2,business,2012-03-26,1,1.0
92717,1,,,5200,0.43,2841,5979,1,16500,18,8,home,2012-01-10,1,1.0
93857,1,,,1700,0.41,1607,7944,1,23000,29,2,home,2012-02-20,1,1.0
986936,1,,,8400,0.82,1469,3090,0,0,21,1,business,2012-01-10,1,1.0
413072,0,1.0,0.0,6400,0.58,4628,1120,1,29200,57,4,investment,2012-11-28,1,1.0
884073,0,1.0,0.0,5300,0.4,3361,9238,1,28900,59,5,home,2012-02-03,1,1.0
785089,1,,,5800,0.65,1292,7115,1,41500,44,2,investment,2012-03-12,1,1.0
427049,1,,,3500,0.88,4249,1455,1,25900,34,6,home,2012-11-01,1,1.0
810369,0,1.0,0.0,4200,0.62,4335,5042,1,23400,48,2,investment,2012-11-08,1,1.0
113223,1,,,3500,0.89,2672,8901,1,42500,26,2,home,2012-10-09,1,1.0
55352,1,,,6600,0.5,3671,2065,1,32000,51,3,business,2012-09-14,1,1.0
650810,1,,,8300,0.62,504,6678,1,40300,31,1,investment,2012-01-09,1,1.0
484778,1,,,2300,1.07,2788,2424,1,18000,30,2,business,2012-06-11,1,1.0
260622,1,,,1200,0.95,2901,4848,1,33600,31,8,other,2012-01-20,1,1.0
590844,0,1.0,0.0,3900,0.93,786,4545,1,31000,26,3,emergency_funds,2012-01-24,1,1.0
655473,1,,,5400,0.78,3011,4944,1,20900,27,6,business,2012-05-08,1,1.0
359010,1,,,5300,0.42,430,3831,1,25800,53,3,home,2012-10-08,1,1.0
289752,0,1.0,1.0,6100,0.6,1666,5006,1,18600,20,8,home,2012-03-06,1,1.0
128364,1,,,6800,0.82,2723,5857,1,47900,32,4,home,2012-07-25,1,1.0
110622,1,,,6900,0.5,3747,7053,1,42900,40,1,business,2012-06-06,1,1.0
367897,1,,,3000,0.6,4218,8998,1,26200,55,3,investment,2012-05-21,1,1.0
898157,0,1.0,0.0,5500,0.55,707,3251,1,42600,67,3,home,2012-01-03,1,1.0
99525,0,1.0,0.0,6500,0.6,2469,4395,1,49900,67,5,other,2012-07-30,1,1.0
138165,0,1.0,0.0,5100,0.79,1470,6519,1,18400,24,3,investment,2012-07-18,1,1.0
608950,0,0.0,0.0,6600,0.65,2260,4283,1,61700,44,5,investment,2012-10-25,1,1.0
931572,1,,,5200,0.63,854,1775,1,36500,60,8,investment,2012-01-05,1,1.0
921185,1,,,5800,0.52,991,5236,1,10000,36,2,home,2012-07-18,1,1.0
18241,0,1.0,0.0,4000,0.95,1345,8313,1,38200,29,3,investment,2012-08-30,1,1.0
953988,1,,,3400,0.52,537,4823,0,0,30,2,business,2012-08-31,1,1.0
271245,0,1.0,0.0,4700,0.52,1055,3436,1,53300,18,8,business,2012-08-21,1,1.0
242172,0,1.0,0.0,3700,0.58,2545,4666,1,40600,31,4,emergency_funds,2012-02-06,1,1.0
360567,1,,,5800,0.84,1381,2073,1,44800,33,1,emergency_funds,2012-03-14,1,1.0
129106,0,1.0,0.0,2500,0.74,2535,117,1,31700,52,1,business,2012-06-04,1,1.0
200176,0,1.0,1.0,9300,0.72,387,2006,1,51300,41,6,investment,2012-05-24,1,1.0
737494,1,,,7100,0.3,2366,2452,1,24600,45,8,home,2012-11-06,1,1.0
494609,0,0.0,0.0,8500,0.81,1322,6687,1,24100,47,8,other,2012-01-12,1,1.0
250090,1,,,7900,0.63,1281,7453,1,79700,66,2,business,2012-05-04,1,1.0
144017,0,1.0,0.0,0,,1646,1456,1,25400,23,5,business,2012-08-03,1,1.0
894878,1,,,4000,0.63,547,5260,1,54600,36,5,investment,2012-07-12,1,1.0
556320,1,,,5900,0.47,4188,4004,1,43700,37,3,home,2012-06-29,1,1.0
126052,0,1.0,0.0,4600,0.72,951,3849,1,55500,64,7,business,2012-02-15,1,1.0
47547,0,1.0,0.0,3100,0.59,3378,6167,0,0,23,1,home,2012-01-18,1,1.0
764070,1,,,4000,0.9,2830,10923,1,44200,64,1,home,2012-09-19,1,1.0
122609,1,,,4700,0.87,2729,1465,1,5700,53,3,investment,2012-12-04,1,1.0
123178,1,,,6700,0.25,1097,1183,1,29800,39,6,other,2012-08-06,1,1.0
180410,1,,,3000,0.88,1752,6303,1,49600,57,3,home,2012-03-01,1,1.0
403833,1,,,6900,0.52,1120,745,1,47400,47,1,investment,2012-04-16,1,1.0
176824,0,1.0,0.0,4400,0.58,1932,9019,1,36800,57,4,business,2012-12-25,1,1.0
522068,1,,,9900,0.86,2137,7794,1,39800,21,2,investment,2012-08-22,1,1.0
561822,1,,,5100,0.59,3567,5409,1,26300,43,2,home,2012-11-14,1,1.0
131952,1,,,2800,0.87,2809,5136,1,33200,36,7,investment,2012-08-13,1,1.0
440088,0,1.0,0.0,1100,0.85,3415,7061,1,42100,54,4,other,2012-10-01,1,1.0
467724,1,,,1300,0.7,3452,3682,1,23200,30,8,home,2012-10-24,1,1.0
125352,0,1.0,0.0,3200,0.47,5366,3855,1,42300,53,5,home,2012-01-10,1,1.0
810160,0,1.0,0.0,4000,0.81,3445,2938,1,31800,47,1,investment,2012-05-11,1,1.0
533898,0,1.0,0.0,7900,0.6,3536,3774,1,68000,48,5,investment,2012-08-21,1,1.0
44426,1,,,6100,0.32,2984,3907,1,20700,28,0,emergency_funds,2012-06-05,1,1.0
127730,0,1.0,0.0,6300,0.78,3110,599,1,20700,74,6,business,2012-10-16,1,1.0
349999,0,1.0,0.0,6300,0.79,1097,7849,1,16800,32,2,other,2012-10-02,1,1.0
413199,1,,,6100,0.59,4586,1047,1,57400,41,1,business,2012-05-21,1,1.0
512457,1,,,6200,0.5,3343,2150,1,33700,43,1,investment,2012-08-15,1,1.0
91150,0,1.0,0.0,9300,0.54,4319,2375,1,4700,44,4,other,2012-05-22,1,1.0
135804,0,1.0,0.0,3400,0.83,4547,5818,1,32900,32,3,other,2012-04-16,1,1.0
164823,1,,,1800,0.84,4147,3434,1,65300,36,3,home,2012-02-13,1,1.0
866974,1,,,3100,0.63,3859,3266,1,27600,55,1,home,2012-02-27,1,1.0
167453,0,1.0,0.0,4600,0.42,2846,8868,1,29300,78,1,business,2012-03-19,1,1.0
647973,1,,,3800,0.51,3879,4176,1,41400,22,7,home,2012-03-06,1,1.0
914552,0,1.0,0.0,6500,0.81,737,7981,1,52700,38,2,business,2012-03-13,1,1.0
184420,0,1.0,0.0,5100,0.71,4031,8330,1,41100,47,5,investment,2012-12-27,1,1.0
735831,0,1.0,0.0,4500,0.78,3196,9310,1,35100,45,2,home,2012-12-14,1,1.0
476415,1,,,5300,0.82,3021,3000,1,21100,32,6,emergency_funds,2012-02-22,1,1.0
291290,0,1.0,0.0,5300,0.48,416,3012,1,30200,65,2,emergency_funds,2012-08-16,1,1.0
669413,1,,,6200,0.61,3949,5517,1,37500,25,2,investment,2012-12-24,1,1.0
555482,0,1.0,0.0,4000,0.38,3689,1032,1,47500,37,5,business,2012-10-01,1,1.0
131843,0,1.0,0.0,3900,0.78,4791,5338,1,41900,65,1,other,2012-01-24,1,1.0
876332,0,1.0,0.0,2200,0.54,3998,5370,1,53400,28,3,home,2012-09-05,1,1.0
534892,0,1.0,0.0,3900,0.65,1335,4718,1,57100,28,4,home,2012-07-31,1,1.0
403888,1,,,4800,0.67,2900,6267,1,25900,50,3,investment,2012-09-21,1,1.0
293390,0,1.0,0.0,4000,0.99,2587,4312,1,48500,62,8,business,2012-12-14,1,1.0
385591,1,,,2400,0.32,2499,10488,1,39200,38,2,investment,2012-02-07,1,1.0
529993,0,1.0,0.0,7100,0.83,2910,6201,1,12300,43,7,emergency_funds,2012-01-24,1,1.0
745194,1,,,7100,0.38,4999,1986,1,20800,26,3,home,2012-05-29,1,1.0
740827,1,,,2200,0.74,523,6793,1,40600,52,3,other,2012-05-08,1,1.0
424623,1,,,8000,0.85,746,3225,1,16100,33,8,emergency_funds,2012-05-15,1,1.0
617002,1,,,5800,0.75,745,9978,1,50800,24,1,business,2012-03-13,1,1.0
783448,0,1.0,0.0,6200,0.8,2658,6430,1,38500,63,4,business,2012-04-16,1,1.0
2676,0,1.0,0.0,2700,0.8,4075,3704,1,25500,40,3,business,2012-02-14,1,1.0
255687,0,1.0,0.0,5900,0.64,4894,2747,1,38000,20,1,home,2012-10-18,1,1.0
30361,0,1.0,0.0,5000,0.76,4409,9056,1,34700,42,8,investment,2012-07-23,1,1.0
971959,1,,,6400,0.3,4905,617,1,51700,30,8,investment,2012-05-02,1,1.0
272380,0,1.0,0.0,5700,0.04,2886,11347,1,37400,45,0,emergency_funds,2012-12-19,1,1.0
223333,1,,,8000,0.76,5191,6223,1,34500,47,3,business,2012-01-17,1,1.0
894776,0,1.0,0.0,4700,0.85,1706,5594,1,28300,55,4,other,2012-01-27,1,1.0
567313,0,1.0,0.0,8400,0.78,2440,7822,1,24800,47,2,investment,2012-01-16,1,1.0
7022,0,1.0,0.0,2600,0.82,3098,3668,1,25100,38,2,home,2012-01-03,1,1.0
605305,1,,,0,,2448,1194,1,35700,24,4,investment,2012-09-25,1,1.0
34585,1,,,7800,0.53,1665,5015,1,35800,36,8,investment,2012-09-11,1,1.0
832555,0,1.0,0.0,5500,0.21,1364,4295,1,51500,50,1,emergency_funds,2012-12-27,1,1.0
531724,0,1.0,0.0,4800,0.49,3011,6393,1,46800,58,6,home,2012-06-12,1,1.0
420833,1,,,6600,0.74,239,2724,1,26400,37,1,emergency_funds,2012-04-04,1,1.0
789512,0,1.0,0.0,4200,0.74,4430,6305,1,33500,38,2,emergency_funds,2012-07-18,1,1.0
568758,1,,,3400,0.73,2953,3652,1,35600,68,2,home,2012-02-02,1,1.0
274670,1,,,5500,0.72,3364,1251,1,21700,56,2,home,2012-01-16,1,1.0
171349,1,,,5100,0.85,859,4540,1,29600,33,6,investment,2012-11-13,1,1.0
532380,0,1.0,0.0,7900,0.3,5717,1281,1,44300,44,8,business,2012-05-23,1,1.0
316358,0,1.0,0.0,4700,0.89,822,4483,1,14600,31,4,other,2012-10-12,1,1.0
169439,1,,,4100,0.9,1285,2868,1,60800,35,3,home,2012-02-23,1,1.0
45738,1,,,5700,0.68,2876,3892,1,26900,55,3,business,2012-09-06,1,1.0
138883,0,1.0,0.0,6100,0.86,1477,2282,1,28500,31,0,investment,2012-05-07,1,1.0
452027,0,1.0,0.0,9300,0.21,898,3169,1,44900,36,1,business,2012-07-02,1,1.0
256267,0,1.0,0.0,3500,0.9,2989,5668,1,53600,53,6,emergency_funds,2012-10-25,1,1.0
569716,1,,,4300,0.45,797,3897,1,22200,51,2,emergency_funds,2012-10-22,1,1.0
622019,1,,,8400,0.77,1699,4637,1,13700,39,0,home,2012-02-06,1,1.0
368173,1,,,4600,0.44,1820,6858,1,38800,20,0,investment,2012-05-02,1,1.0
918471,0,1.0,0.0,5100,0.89,6453,4707,1,51300,45,2,home,2012-10-08,1,1.0
294251,1,,,3400,0.79,2784,4060,1,18000,28,1,business,2012-09-21,1,1.0
342432,1,,,4500,0.51,2295,3841,1,34200,47,8,business,2012-11-30,1,1.0
80310,0,1.0,0.0,2500,0.64,1723,4525,1,35500,34,2,emergency_funds,2012-12-04,1,1.0
530515,1,,,6400,0.27,3720,3426,1,46500,53,5,home,2012-07-18,1,1.0
366376,0,1.0,0.0,4400,0.71,5449,8253,1,28800,44,3,investment,2012-04-03,1,1.0
986374,0,1.0,0.0,6800,0.4,2138,1360,1,48600,35,7,emergency_funds,2012-10-16,1,1.0
268559,0,1.0,0.0,3900,0.97,290,104,1,72200,23,2,emergency_funds,2012-11-16,1,1.0
43878,0,1.0,0.0,4100,0.86,3168,8368,1,52700,39,3,other,2012-12-06,1,1.0
341178,0,1.0,0.0,5300,0.41,3093,5705,1,46500,49,1,other,2012-05-10,1,1.0
992782,1,,,5600,0.71,1448,2632,1,28300,22,2,home,2012-07-18,1,1.0
866555,0,1.0,0.0,7400,0.74,1144,4184,1,43800,50,1,home,2012-11-08,1,1.0
264679,1,,,3100,0.48,2600,8916,1,24100,61,3,other,2012-11-22,1,1.0
858779,1,,,4700,0.9,2308,4013,1,59900,30,6,business,2012-08-30,1,1.0
931594,0,0.0,0.0,4700,0.65,5896,4719,1,42000,33,3,emergency_funds,2012-11-15,1,1.0
542361,1,,,5900,0.79,2411,2883,1,42200,55,5,investment,2012-09-12,1,1.0
406740,1,,,6500,0.49,211,2988,1,18700,60,0,business,2012-03-08,1,1.0
645213,0,0.0,0.0,7600,0.25,3682,10483,1,47300,36,3,home,2012-04-27,1,1.0
57639,0,1.0,1.0,5400,0.78,1018,1656,1,4200,70,2,home,2012-05-14,1,1.0
933013,1,,,3600,0.48,2298,2354,1,57100,55,2,business,2012-04-16,1,1.0
551906,1,,,8300,0.88,338,1380,1,25200,59,2,home,2012-05-23,1,1.0
609698,1,,,5200,0.62,1836,5566,1,17900,35,1,other,2012-10-05,1,1.0
302585,1,,,2700,0.8,877,6633,1,48200,51,7,business,2012-11-15,1,1.0
870394,1,,,6200,0.42,2065,4791,1,2300,18,2,emergency_funds,2012-07-02,1,1.0
585714,1,,,1900,0.67,2315,6402,1,47400,56,1,home,2012-04-17,1,1.0
17529,1,,,2000,0.78,4695,2668,1,42700,49,1,other,2012-08-27,1,1.0
911541,0,1.0,0.0,4100,0.52,3700,479,1,69100,43,0,home,2012-01-10,1,1.0
762017,1,,,4300,0.53,799,4746,1,41500,42,3,home,2012-05-24,1,1.0
399193,0,1.0,0.0,3500,0.93,4446,4191,1,31400,20,1,investment,2012-07-12,1,1.0
296363,0,1.0,0.0,4700,0.88,2413,2464,1,23100,27,2,business,2012-11-06,1,1.0
464765,1,,,6800,0.62,1259,5434,1,10000,27,1,investment,2012-07-23,1,1.0
928036,1,,,5700,0.82,3319,345,1,27700,68,5,home,2012-06-22,1,1.0
719996,0,1.0,0.0,5200,0.82,5273,5662,1,25400,28,2,home,2012-11-16,1,1.0
20627,1,,,5300,0.83,1280,7946,1,41600,29,1,other,2012-07-04,1,1.0
421956,0,1.0,0.0,5000,0.62,2107,5702,1,28800,49,4,business,2012-01-02,1,1.0
592105,1,,,7000,0.79,794,2198,1,61300,28,7,investment,2012-08-30,1,1.0
746344,0,1.0,0.0,4300,0.54,802,4671,1,39500,37,3,home,2012-05-21,1,1.0
192945,1,,,2000,0.83,3373,4021,1,29200,19,8,investment,2012-07-27,1,1.0
325199,1,,,7500,0.5,2842,3427,1,41600,40,1,investment,2012-04-17,1,1.0
79879,0,1.0,0.0,7800,0.61,1923,6791,1,57400,34,4,business,2012-02-22,1,1.0
590585,1,,,3200,0.68,3436,8262,1,27900,29,3,investment,2012-02-13,1,1.0
618074,1,,,8500,0.99,1731,1307,1,27400,21,1,business,2012-09-17,1,1.0
605719,1,,,5700,0.72,1288,1351,1,22600,57,7,home,2012-05-11,1,1.0
744793,0,1.0,0.0,6600,0.87,4298,938,1,37100,26,3,home,2012-03-05,1,1.0
569060,1,,,3500,0.66,3246,3337,1,42500,40,4,emergency_funds,2012-10-29,1,1.0
129750,0,1.0,0.0,6700,0.34,649,482,1,25200,61,1,emergency_funds,2012-03-16,1,1.0
601268,0,1.0,0.0,4900,0.91,3274,2880,1,40600,34,4,other,2012-12-07,1,1.0
639302,0,1.0,0.0,5100,0.85,2276,6183,1,35800,28,1,emergency_funds,2012-07-18,1,1.0
594954,0,1.0,0.0,2900,0.73,1632,57,1,11900,33,8,investment,2012-08-02,1,1.0
872365,0,1.0,0.0,5500,0.64,120,3037,1,11300,56,3,investment,2012-02-09,1,1.0
861298,0,1.0,0.0,3600,0.4,5382,4861,1,33000,72,7,home,2012-11-22,1,1.0
949749,1,,,2600,0.8,2524,3997,1,48100,59,1,home,2012-03-27,1,1.0
927647,1,,,5200,0.45,996,4355,1,7200,41,4,business,2012-11-07,1,1.0
736332,1,,,5300,0.75,1419,4837,1,20100,33,8,business,2012-11-19,1,1.0
990569,1,,,3000,0.86,4860,953,1,40100,29,1,investment,2012-07-18,1,1.0
513620,1,,,1200,0.64,4673,478,1,22300,44,3,home,2012-12-19,1,1.0
390865,0,1.0,0.0,6800,0.34,3318,4676,1,51600,52,6,business,2012-04-06,1,1.0
400780,1,,,6900,0.64,3530,2253,1,35500,53,2,business,2012-02-28,1,1.0
878564,0,1.0,0.0,2100,0.86,2163,802,1,31600,53,1,investment,2012-11-20,1,1.0
655518,1,,,4800,0.93,3516,3550,1,50700,53,3,emergency_funds,2012-12-04,1,1.0
624400,1,,,5800,0.6,3054,7637,1,34400,45,6,other,2012-09-11,1,1.0
682097,1,,,4600,0.62,4030,5238,1,36700,66,1,emergency_funds,2012-01-30,1,1.0
293200,1,,,3900,0.76,2624,2923,1,45800,36,2,investment,2012-11-06,1,1.0
442044,1,,,8900,0.6,886,8470,1,27700,57,3,home,2012-11-08,1,1.0
321710,1,,,3900,0.84,581,5856,1,38800,56,0,investment,2012-10-02,1,1.0
429985,0,1.0,0.0,2200,0.83,1865,2434,1,45800,48,2,business,2012-10-29,1,1.0
268322,0,1.0,0.0,3000,0.6,3625,730,1,39500,37,6,investment,2012-10-03,1,1.0
885173,0,1.0,0.0,2800,0.89,4746,2021,1,15000,39,8,other,2012-08-30,1,1.0
224569,0,1.0,0.0,7100,0.72,4434,138,1,14100,25,4,business,2012-04-19,1,1.0
358178,1,,,6300,0.71,848,1092,1,25600,79,1,home,2012-12-14,1,1.0
293769,1,,,3500,0.87,3094,6308,1,39700,59,7,home,2012-08-03,1,1.0
660717,0,1.0,0.0,2200,0.41,2496,3624,1,41200,27,2,investment,2012-01-04,1,1.0
114027,0,1.0,0.0,2900,0.69,3844,3803,1,54400,55,3,emergency_funds,2012-08-08,1,1.0
192917,0,1.0,0.0,6500,0.58,1422,2026,0,0,45,8,business,2012-09-14,1,1.0
39499,1,,,6800,1.03,2572,3263,1,16700,51,1,other,2012-04-20,1,1.0
169715,1,,,3600,0.64,2150,10027,1,24200,41,6,home,2012-07-19,1,1.0
433246,1,,,0,,272,5622,1,37800,30,8,other,2012-07-24,1,1.0
14941,1,,,2300,0.44,2984,2317,1,44200,37,3,home,2012-03-22,1,1.0
361939,0,1.0,0.0,3200,0.63,5906,7831,1,43500,53,3,business,2012-02-09,1,1.0
978869,0,1.0,0.0,3700,0.89,1270,5957,1,38400,58,8,emergency_funds,2012-03-19,1,1.0
683246,0,1.0,0.0,5100,0.79,4409,3943,1,67800,64,1,investment,2012-04-27,1,1.0
341937,0,0.0,0.0,2100,0.76,3947,4255,1,11300,44,4,home,2012-11-28,1,1.0
316509,1,,,2600,0.9,2241,2673,1,32100,55,4,investment,2012-08-15,1,1.0
422799,1,,,5400,0.75,4938,3156,1,41800,45,5,business,2012-01-27,1,1.0
169723,1,,,3100,0.97,1110,2931,0,0,43,2,home,2012-07-05,1,1.0
336806,0,1.0,0.0,6000,0.51,670,6021,1,57100,60,7,other,2012-06-19,1,1.0
510278,1,,,5000,0.99,2388,4660,1,29700,46,7,business,2012-06-25,1,1.0
80208,1,,,6800,0.42,86,484,1,43600,43,2,investment,2012-07-24,1,1.0
11590,1,,,0,,2500,2043,1,21300,39,3,investment,2012-03-15,1,1.0
898424,0,1.0,0.0,5900,0.28,969,7537,1,49600,35,8,emergency_funds,2012-06-18,1,1.0
